218,29,30
219,30,30
220,31,30
221,32,30
222,33,30
223,34,30
224,35,30
225,36,30
226,37,30
227,38,30
228,39,30
229,40,30
230,41,30
231,42,30
232,43,30
233,44,30
234,45,30
235,46,30
236,47,30
237,48,30
238,49,30
239,50,30
240,51,30
241,52,30
242,53,30
243,54,30
244,55,30
245,56,30
246,57,30
247,58,30
248,59,30
249,60,30
250,61,30
251,62,30
252,63,30
253,64,30
254,65,30
255,66,30
256,67,30
257,68,30
258,69,30
259,70,30
260,71,30
261,72,30
262,73,30
263,74,30
264,75,30
265,76,30
266,77,30
267,78,30
268,79,30
269,1,40
270,2,40
271,3,40
272,4,40
273,5,40
274,6,40
275,7,40
276,8,40
277,9,40
278,10,40
279,11,40
280,12,40
281,13,40
282,14,40
283,15,40
284,16,40
285,17,40
286,18,40
287,19,40
288,20,40
289,21,40
290,22,40
291,23,40
292,24,40
293,25,40
294,26,40
295,27,40
296,28,40
297,29,40
298,30,40
299,31,40
300,32,40
301,33,40
302,34,40
303,35,40
304,36,40
305,37,40
306,38,40
307,39,40
308,40,40
309,41,40
310,42,40
311,43,40
312,44,40
313,45,40
314,46,40
315,47,40
316,48,40
317,49,40
318,50,40
319,51,40
320,52,40
321,53,40
322,54,40
323,55,40
324,56,40
325,57,40
326,58,40
327,59,40
328,60,40
329,61,40
330,62,40
331,63,40
332,64,40
333,65,40
334,66,40
335,67,40
336,68,40
337,69,40
338,1,50
339,2,50
340,3,50
341,4,50
342,5,50
343,6,50
344,7,50
345,8,50
346,9,50
347,10,50
348,11,50
349,12,50
350,13,50
351,14,50
352,15,50
353,16,50
354,17,50
355,18,50
356,19,50
357,20,50
358,21,50
359,22,50
360,23,50
361,24,50
362,25,50
363,26,50
364,27,50
365,28,50
366,29,50
367,30,50
368,31,50
369,32,50
370,33,50
371,34,50
372,35,50
373,36,50
374,37,50
375,38,50
376,39,50
377,40,50
378,41,50
379,42,50
380,43,50
381,44,50
382,45,50
383,46,50
384,47,50
385,48,50
386,49,50
387,50,50
388,51,50
389,52,50
390,53,50
391,54,50
392,55,50
393,56,50
394,57,50
395,58,50
396,59,50
397,1,60
398,2,60
399,3,60
400,4,60
401,5,60
402,6,60
403,7,60
404,8,60
405,9,60
406,10,60
407,11,60
408,12,60
409,13,60
410,14,60
411,15,60
412,16,60
413,17,60
414,18,60
415,19,60
416,20,60
417,21,60
418,22,60
419,23,60
420,24,60
421,25,60
422,26,60
423,27,60
424,28,60
425,29,60
426,30,60
427,31,60
428,32,60
429,33,60
430,34,60
431,35,60
432,36,60
433,37,60
434,38,60
435,39,60
436,40,60
437,41,60
438,42,60
439,43,60
440,44,60
441,45,60
442,46,60
443,47,60
444,48,60
445,49,60
446,1,70
447,2,70
448,3,70
449,4,70
450,5,70
451,6,70
452,7,70
453,8,70
454,9,70
455,10,70
456,11,70
457,12,70
458,13,70
459,14,70
460,15,70
461,16,70
462,17,70
463,18,70
464,19,70
465,20,70
466,21,70
467,22,70
468,23,70
469,24,70
470,25,70
471,26,70
472,27,70
473,28,70
474,29,70
475,30,70
476,31,70
477,32,70
478,33,70
479,34,70
480,35,70
481,36,70
482,37,70
483,38,70
484,39,70
485,1,80
486,2,80
487,3,80
488,4,80
489,5,80
490,6,80
491,7,80
492,8,80
493,9,80
494,10,80
495,11,80
496,12,80
497,13,80
498,14,80
499,15,80
500,16,80
501,17,80
502,18,80
503,19,80
504,20,80
505,21,80
506,22,80
507,23,80
508,24,80
509,25,80
510,26,80
511,27,80
512,28,80
513,29,80
514,1,90
515,2,90
516,3,90
517,4,90
518,5,90
519,6,90
520,7,90
521,8,90
522,9,90
523,10,90
524,11,90
525,12,90
526,13,90
527,14,90
528,15,90
529,16,90
530,17,90
531,18,90
532,19,90
533,1,100
534,2,100
535,3,100
536,4,100
537,5,100
538,6,100
539,7,100
540,8,100
541,9,100
